90	[0, 0, 0, 17, 0, 10, 67, 65, 4, 23, 37, 13, 41, 3, 78, 23, 63, 10, 48, 20, 45, 54, 48, 39, 36, 69, 21, 19, 54, 2, 23, 12, 57, 66, 80, 15, 5, 27, 20, 2, 47, 21, 39, 9, 49, 30, 71, 22, 27, 14, 69, 70, 21, 61, 15, 26, 54, 48, 44, 55, 37, 43, 78, 19, 54, 63, 2, 27, 46, 50, 85, 30, 53, 41, 36, 24, 11, 8, 79, 29, 29, 64, 42, 32, 48, 33, 30, 38, 0, 77, 78, 19, 22, 13, 24, 69, 66, 89, 41, 85, 68, 90]	[1, 2, 2, 3, 1, 1, 3, 2, 2, 3, 1, 3, 2, 3, 3, 2, 3, 1, 3, 1, 2, 2, 1, 1, 2, 2, 3, 3, 1, 1, 3, 2, 1, 2, 1, 3, 1, 2, 3, 2, 2, 3, 3, 2, 2, 1, 2, 3, 2, 2, 3, 1, 3, 3, 2, 2, 3, 3, 3, 2, 3, 1, 3, 3, 3, 3, 1, 1, 2, 3, 2, 2, 1, 2, 3, 1, 1, 2, 1, 3, 3, 1, 1, 1, 1, 2, 1, 1, 3, 2, 3, 2, 1, 2, 3, 3, 2, 3, 1, 3, 1, 1]
78	[0, 0, 0, 0, 44, 0, 9, 68, 12, 48, 35, 18, 31, 71, 8, 29, 44, 2, 63, 34, 5, 8, 12, 18, 55, 54, 20, 26, 9, 34, 9, 9, 26, 17, 18, 17, 71, 69, 59, 32, 16, 5, 34, 19, 25, 30, 21, 64, 1, 41, 5, 61, 23, 69, 38, 26, 25, 53, 32, 6, 26, 4, 28, 13, 30, 57, 10, 6, 67, 66, 41, 19, 60, 59, 28, 5, 52, 41, 7, 71, 14, 4, 20, 14, 4, 0, 3, 9, 30, 6, 64, 55, 6, 5, 10, 4, 72, 65, 16, 71, 76, 78]	[1, 3, 3, 1, 3, 2, 3, 2, 1, 1, 2, 3, 2, 3, 1, 2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 3, 3, 1, 2, 3, 1, 2, 3, 3, 3, 2, 3, 1, 3, 2, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 3, 2, 2, 2, 3, 3, 1, 1, 2, 1, 3, 1, 1, 3, 2, 3, 2, 3, 3, 3, 3, 1, 1, 2, 1, 1, 1, 3, 2, 1, 1, 1, 1, 2, 1, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 3, 1, 1]
83	[0, 0, 49, 0, 0, 17, 25, 61, 47, 35, 37, 31, 64, 5, 63, 49, 4, 0, 61, 55, 55, 39, 69, 57, 21, 7, 7, 21, 32, 12, 33, 38, 4, 20, 36, 37, 16, 4, 31, 40, 29, 19, 59, 53, 11, 25, 54, 4, 11, 65, 24, 22, 32, 16, 40, 4, 54, 21, 68, 59, 2, 15, 39, 5, 43, 47, 57, 66, 15, 4, 25, 40, 55, 64, 63, 40, 22, 38, 9, 13, 46, 50, 1, 25, 43, 67, 50, 73, 60, 11, 22, 26, 29, 13, 43, 39, 62, 73, 71, 63, 75, 83]	[1, 1, 2, 3, 1, 2, 2, 2, 2, 2, 1, 2, 3, 1, 3, 2, 2, 3, 1, 2, 1, 1, 2, 1, 1, 3, 2, 2, 3, 3, 1, 3, 3, 2, 1, 1, 1, 3, 3, 2, 3, 1, 3, 2, 3, 1, 2, 3, 3, 3, 2, 1, 1, 1, 1, 2, 1, 1, 3, 2, 3, 3, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 3, 3, 2, 3, 2, 3, 3, 3, 1, 1, 2, 2, 1, 2, 2, 3, 1, 2, 2, 1, 2, 1, 2, 3, 2, 3, 2, 3, 2, 1]
90	[0, 25, 0, 0, 23, 0, 44, 28, 66, 71, 47, 55, 68, 75, 83, 70, 50, 26, 29, 30, 37, 68, 31, 30, 45, 61, 47, 17, 16, 16, 15, 32, 36, 68, 72, 46, 44, 62, 67, 32, 26, 0, 47, 23, 25, 72, 32, 38, 14, 28, 41, 37, 73, 47, 23, 30, 26, 66, 81, 2, 46, 15, 80, 65, 14, 29, 16, 25, 0, 36, 72, 9, 46, 23, 78, 38, 25, 60, 34, 32, 22, 59, 59, 82, 59, 38, 29, 47, 0, 56, 32, 36, 75, 22, 71, 25, 63, 77, 68, 81, 83, 90]	[1, 1, 2, 2, 3, 3, 2, 1, 2, 2, 3, 1, 1, 2, 3, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 3, 3, 1, 2, 2, 3, 3, 2, 2, 3, 1, 1, 3, 1, 2, 1, 3, 3, 3, 1, 3, 1, 1, 1, 1, 2, 1, 3, 2, 1, 2, 3, 2, 3, 2, 1, 2, 3, 3, 3, 2, 1, 1, 1, 3, 2, 3, 2, 2, 3, 1, 2, 3, 2, 2, 1, 2, 1, 3, 3, 1, 2, 1, 3, 3, 3, 1]
91	[0, 0, 1, 2, 80, 51, 17, 28, 54, 42, 55, 11, 78, 78, 42, 81, 47, 3, 4, 68, 3, 54, 52, 42, 40, 36, 80, 28, 8, 73, 20, 56, 29, 37, 76, 16, 61, 34, 53, 14, 31, 7, 59, 11, 80, 45, 47, 68, 68, 30, 2, 32, 26, 85, 31, 12, 68, 9, 68, 65, 46, 81, 72, 25, 34, 82, 9, 53, 80, 31, 56, 5, 18, 86, 49, 74, 25, 11, 20, 79, 61, 27, 5, 38, 38, 38, 49, 10, 6, 7, 56, 54, 68, 70, 13, 73, 81, 70, 90, 87, 89, 91]	[1, 1, 1, 1, 3, 2, 1, 3, 2, 2, 3, 2, 1, 1, 3, 3, 1, 1, 3, 2, 3, 3, 3, 3, 2, 2, 2, 2, 1, 3, 1, 3, 1, 2, 3, 1, 3, 3, 2, 3, 1, 2, 3, 1, 1, 1, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 1, 2, 2, 2, 3, 2, 1, 2, 2, 1, 2, 3, 2, 2, 2, 1, 3, 2, 3, 3, 2, 3, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 3, 1, 1, 2, 2, 3, 3, 3, 2, 2, 1, 2, 1]
63	[0, 0, 0, 0, 5, 48, 55, 48, 8, 21, 20, 36, 25, 48, 34, 50, 30, 0, 11, 57, 5, 6, 34, 11, 30, 8, 20, 17, 51, 8, 31, 27, 13, 39, 5, 25, 17, 38, 19, 30, 53, 8, 17, 24, 28, 33, 41, 31, 19, 19, 11, 48, 27, 22, 15, 1, 46, 31, 15, 2, 9, 12, 14, 19, 26, 2, 16, 38, 49, 53, 18, 38, 31, 22, 11, 59, 6, 10, 14, 25, 22, 41, 24, 5, 39, 49, 11, 44, 38, 27, 26, 45, 2, 41, 10, 14, 10, 50, 31, 54, 61, 63]	[1, 1, 3, 2, 2, 3, 3, 2, 1, 3, 2, 2, 3, 3, 2, 3, 1, 3, 3, 3, 3, 1, 3, 1, 2, 3, 3, 2, 3, 2, 2, 1, 3, 3, 1, 3, 3, 2, 3, 1, 2, 3, 3, 3, 2, 2, 3, 1, 1, 2, 1, 1, 1, 2, 3, 1, 1, 3, 2, 3, 3, 2, 3, 3, 2, 1, 1, 2, 3, 2, 2, 3, 1, 3, 2, 3, 2, 1, 3, 1, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 3, 2, 1, 1, 3, 2, 3, 3, 1]
98	[0, 0, 0, 70, 75, 87, 17, 52, 72, 26, 63, 32, 76, 26, 55, 17, 13, 23, 59, 46, 17, 10, 79, 65, 55, 52, 8, 69, 76, 10, 20, 1, 23, 56, 63, 27, 7, 6, 45, 52, 19, 11, 75, 22, 36, 9, 17, 58, 62, 87, 50, 73, 62, 74, 2, 48, 30, 60, 20, 22, 59, 87, 31, 22, 49, 71, 82, 9, 42, 5, 33, 50, 17, 56, 17, 68, 22, 82, 63, 26, 5, 81, 17, 8, 7, 57, 38, 52, 4, 36, 19, 16, 32, 74, 17, 74, 62, 82, 92, 65, 3, 98]	[1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 3, 1, 2, 3, 1, 1, 3, 1, 1, 2, 3, 2, 1, 1, 2, 3, 1, 2, 1, 3, 3, 3, 3, 2, 2, 2, 3, 2, 2, 3, 2, 1, 3, 2, 1, 2, 3, 1, 2, 2, 3, 3, 2, 3, 3, 1, 1, 3, 3, 3, 2, 2, 3, 3, 1, 1, 3, 2, 3, 2, 3, 3, 2, 3, 1, 2, 2, 2, 3, 1, 1, 1, 2, 3, 1, 3, 3, 2, 2, 3, 2, 1, 1, 3, 2, 2, 2, 2, 2, 3, 3, 1]
66	[0, 0, 0, 23, 3, 0, 7, 6, 54, 0, 24, 62, 15, 5, 47, 3, 11, 38, 55, 57, 40, 59, 4, 15, 15, 42, 11, 41, 50, 52, 15, 30, 7, 11, 43, 43, 22, 3, 2, 52, 59, 36, 20, 44, 20, 38, 23, 5, 21, 49, 7, 20, 28, 49, 15, 42, 6, 35, 39, 47, 12, 23, 10, 30, 17, 23, 11, 34, 5, 13, 23, 30, 6, 51, 31, 0, 38, 25, 17, 57, 38, 6, 61, 63, 38, 13, 30, 61, 63, 30, 43, 5, 30, 51, 60, 54, 64, 64, 58, 56, 62, 66]	[1, 1, 3, 3, 1, 2, 1, 1, 3, 2, 2, 1, 1, 1, 1, 1, 2, 3, 1, 2, 3, 2, 1, 3, 2, 2, 1, 3, 3, 2, 3, 1, 3, 3, 2, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 3, 2, 3, 2, 3, 2, 3, 1, 2, 3, 3, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 3, 2, 1, 1, 2, 3, 2, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 1, 3, 2, 2, 2, 2, 2, 2, 1, 3, 3, 1, 2, 1]
88	[0, 25, 38, 0, 61, 0, 31, 75, 61, 58, 63, 44, 86, 83, 48, 17, 41, 27, 19, 84, 74, 19, 30, 32, 78, 75, 86, 70, 24, 64, 55, 38, 41, 66, 57, 24, 75, 63, 73, 78, 19, 77, 56, 9, 38, 19, 41, 80, 39, 55, 45, 10, 22, 76, 31, 6, 71, 64, 76, 32, 5, 44, 41, 80, 5, 41, 58, 24, 4, 73, 79, 38, 38, 70, 17, 44, 48, 15, 6, 58, 82, 64, 77, 50, 52, 48, 67, 5, 35, 69, 75, 9, 31, 73, 58, 51, 78, 53, 81, 87, 84, 88]	[1, 3, 3, 1, 2, 2, 1, 3, 3, 2, 1, 2, 3, 3, 3, 3, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 3, 2, 3, 3, 1, 2, 3, 2, 2, 3, 1, 2, 2, 1, 2, 2, 1, 1, 2, 3, 3, 2, 3, 3, 3, 3, 2, 2, 2, 3, 2, 1, 1, 2, 1, 2, 3, 2, 1, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3, 3, 1, 1, 1, 3, 3, 3, 2, 1, 1, 2, 1, 3, 1]
78	[0, 0, 14, 0, 0, 22, 22, 20, 25, 50, 24, 24, 32, 68, 56, 50, 67, 65, 27, 55, 35, 32, 57, 48, 45, 56, 20, 33, 23, 48, 46, 17, 63, 7, 23, 6, 5, 24, 62, 50, 44, 34, 30, 70, 0, 28, 47, 33, 14, 18, 11, 55, 31, 34, 61, 35, 23, 31, 68, 22, 41, 27, 63, 42, 7, 19, 43, 54, 29, 4, 13, 50, 37, 24, 63, 34, 16, 4, 53, 24, 65, 10, 24, 33, 9, 53, 41, 28, 5, 13, 9, 28, 50, 21, 21, 45, 71, 57, 76, 72, 73, 78]	[1, 2, 1, 3, 2, 3, 1, 3, 1, 3, 2, 3, 2, 2, 3, 3, 1, 2, 3, 1, 1, 1, 1, 1, 3, 2, 2, 3, 1, 1, 2, 3, 2, 2, 3, 3, 2, 3, 3, 2, 1, 1, 2, 3, 3, 3, 1, 3, 3, 1, 3, 1, 2, 1, 3, 1, 1, 2, 3, 3, 3, 3, 2, 2, 1, 3, 1, 3, 2, 3, 1, 1, 3, 1, 3, 1, 2, 2, 3, 1, 2, 3, 2, 2, 1, 3, 3, 3, 1, 2, 2, 2, 3, 1, 1, 3, 2, 3, 1, 3, 3, 1]
77	[0, 0, 0, 0, 0, 0, 31, 17, 27, 13, 7, 18, 56, 66, 57, 18, 16, 47, 11, 15, 59, 32, 30, 37, 18, 14, 29, 29, 71, 53, 33, 47, 9, 46, 15, 47, 36, 50, 12, 10, 15, 5, 27, 22, 30, 23, 2, 29, 17, 54, 60, 58, 22, 15, 46, 12, 54, 33, 20, 69, 47, 25, 12, 3, 4, 16, 20, 58, 11, 10, 48, 32, 14, 23, 27, 0, 8, 28, 44, 18, 29, 14, 25, 70, 46, 60, 54, 53, 4, 5, 43, 37, 56, 12, 36, 1, 19, 25, 60, 33, 75, 77]	[1, 2, 1, 1, 1, 3, 2, 1, 3, 3, 2, 1, 2, 1, 3, 1, 1, 1, 1, 2, 2, 3, 3, 1, 3, 1, 3, 3, 2, 2, 3, 3, 3, 3, 1, 1, 2, 1, 3, 3, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 3, 3, 1, 1, 1, 2, 1, 3, 2, 1, 2, 2, 2, 2, 1, 2, 2, 1, 3, 3, 2, 3, 2, 3, 2, 1, 2, 2, 1, 1, 3, 3, 1, 2, 2, 2, 2, 1, 3, 1, 1, 2, 1, 1, 3, 2, 1]
87	[0, 7, 0, 0, 0, 37, 81, 63, 53, 62, 32, 78, 5, 19, 3, 59, 10, 48, 34, 21, 10, 60, 40, 39, 22, 80, 80, 22, 47, 33, 58, 47, 0, 28, 0, 37, 58, 20, 19, 61, 59, 67, 53, 11, 9, 8, 35, 73, 30, 58, 53, 40, 81, 70, 73, 61, 5, 71, 6, 33, 3, 60, 64, 41, 55, 9, 20, 0, 22, 66, 0, 42, 2, 12, 39, 25, 43, 60, 45, 69, 32, 36, 75, 48, 25, 54, 71, 8, 30, 0, 32, 5, 30, 0, 58, 56, 81, 23, 86, 82, 85, 87]	[1, 3, 3, 3, 1, 2, 2, 3, 2, 2, 3, 3, 3, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 3, 1, 3, 3, 3, 2, 2, 1, 3, 3, 2, 1, 3, 1, 3, 1, 2, 3, 1, 1, 1, 2, 3, 2, 2, 3, 1, 2, 2, 3, 3, 2, 2, 2, 2, 3, 2, 3, 3, 3, 3, 2, 3, 1, 1, 2, 1, 1, 2, 2, 2, 1, 3, 1, 3, 3, 2, 1, 1, 3, 3, 2, 3, 2, 2, 3, 3, 3, 3, 1, 1]
111	[0, 0, 0, 3, 52, 1, 47, 11, 75, 47, 64, 70, 69, 31, 5, 41, 4, 81, 81, 18, 24, 41, 6, 53, 28, 58, 68, 33, 34, 64, 104, 14, 83, 16, 71, 71, 12, 62, 34, 74, 18, 17, 18, 35, 6, 103, 2, 64, 31, 77, 66, 29, 104, 29, 28, 49, 24, 0, 94, 98, 65, 89, 24, 71, 52, 30, 62, 1, 91, 53, 46, 40, 0, 22, 32, 33, 34, 70, 11, 33, 75, 4, 27, 49, 70, 50, 47, 32, 49, 14, 53, 41, 50, 65, 77, 16, 26, 53, 32, 107, 67, 111]	[1, 2, 2, 2, 2, 3, 2, 3, 3, 2, 1, 3, 2, 3, 2, 3, 3, 1, 3, 2, 3, 3, 3, 2, 3, 1, 3, 2, 3, 1, 3, 1, 2, 2, 1, 3, 2, 3, 1, 3, 2, 2, 2, 2, 1, 3, 2, 1, 1, 1, 1, 1, 3, 3, 1, 2, 1, 2, 2, 1, 2, 3, 3, 1, 1, 2, 3, 2, 3, 3, 1, 2, 1, 2, 3, 1, 1, 2, 2, 3, 3, 2, 3, 2, 1, 2, 2, 1, 3, 3, 1, 3, 1, 1, 3, 2, 1, 1, 3, 2, 1, 1]
75	[0, 0, 0, 0, 4, 0, 14, 53, 35, 8, 20, 38, 40, 38, 35, 29, 30, 48, 31, 15, 12, 46, 6, 67, 61, 66, 12, 46, 48, 40, 40, 44, 62, 49, 13, 46, 22, 66, 69, 12, 13, 18, 33, 41, 14, 33, 28, 2, 3, 32, 14, 27, 30, 12, 16, 58, 55, 41, 10, 53, 5, 41, 13, 66, 40, 47, 34, 33, 25, 39, 49, 43, 28, 11, 44, 0, 8, 40, 20, 22, 7, 62, 13, 67, 48, 25, 38, 3, 54, 16, 1, 33, 54, 50, 61, 0, 69, 70, 54, 60, 21, 75]	[1, 3, 1, 3, 1, 3, 3, 2, 1, 2, 1, 2, 1, 1, 1, 3, 3, 1, 3, 2, 3, 3, 1, 2, 1, 1, 3, 2, 1, 1, 2, 3, 1, 1, 3, 1, 2, 3, 3, 2, 3, 1, 1, 3, 3, 1, 1, 2, 1, 2, 2, 3, 1, 3, 2, 1, 1, 2, 3, 3, 3, 1, 3, 3, 1, 3, 3, 1, 1, 1, 3, 2, 1, 3, 1, 1, 1, 2, 3, 1, 2, 3, 3, 1, 1, 3, 2, 3, 3, 2, 1, 2, 1, 3, 3, 2, 2, 1, 1, 1, 1, 1]
99	[0, 4, 0, 4, 0, 14, 65, 65, 64, 58, 78, 47, 39, 93, 81, 86, 54, 56, 27, 74, 74, 14, 77, 73, 34, 85, 2, 34, 74, 68, 10, 61, 14, 28, 13, 74, 58, 64, 93, 76, 71, 21, 54, 14, 4, 38, 2, 39, 16, 41, 57, 34, 5, 58, 39, 53, 90, 68, 4, 90, 55, 68, 45, 82, 83, 68, 14, 84, 75, 13, 28, 76, 43, 50, 8, 8, 0, 34, 51, 32, 2, 60, 52, 95, 17, 6, 83, 13, 87, 2, 57, 11, 6, 23, 90, 93, 8, 97, 5, 95, 96, 99]	[1, 3, 3, 3, 2, 1, 2, 2, 3, 3, 2, 2, 1, 2, 1, 1, 2, 3, 3, 1, 1, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 3, 3, 3, 3, 1, 3, 1, 3, 3, 1, 3, 2, 3, 2, 1, 3, 3, 3, 1, 3, 1, 3, 1, 1, 1, 3, 3, 3, 2, 3, 3, 1, 3, 2, 1, 3, 1, 3, 2, 1, 1, 3, 1, 2, 3, 1, 2, 2, 1, 2, 3, 1, 1, 1, 3, 2, 2, 3, 3, 1, 2, 3, 3, 3, 2, 3, 2, 1, 2, 2, 1]
82	[0, 0, 20, 24, 0, 16, 26, 6, 68, 80, 0, 62, 46, 18, 55, 13, 12, 71, 28, 29, 54, 30, 56, 65, 29, 55, 56, 46, 37, 60, 29, 69, 28, 36, 10, 4, 43, 28, 63, 18, 24, 27, 15, 78, 71, 30, 37, 24, 29, 71, 62, 2, 70, 77, 59, 3, 54, 11, 31, 73, 30, 46, 43, 63, 10, 28, 8, 75, 12, 46, 43, 76, 37, 55, 6, 8, 4, 43, 12, 35, 12, 10, 4, 60, 64, 30, 29, 35, 72, 26, 44, 31, 74, 3, 69, 73, 29, 76, 81, 81, 77, 82]	[1, 2, 3, 3, 2, 1, 2, 3, 3, 2, 1, 2, 3, 3, 2, 2, 1, 1, 2, 1, 3, 3, 3, 3, 1, 1, 2, 2, 2, 2, 1, 2, 2, 3, 3, 1, 2, 3, 3, 2, 2, 3, 3, 3, 3, 2, 1, 3, 1, 2, 3, 3, 3, 2, 3, 1, 1, 2, 1, 2, 3, 2, 2, 2, 3, 1, 2, 2, 1, 1, 3, 2, 1, 3, 3, 3, 3, 1, 1, 1, 1, 2, 2, 3, 3, 2, 3, 1, 1, 2, 2, 1, 3, 3, 2, 1, 3, 1, 3, 2, 3, 1]
109	[0, 0, 32, 0, 0, 71, 72, 4, 68, 7, 50, 63, 86, 40, 55, 68, 48, 54, 41, 57, 57, 6, 69, 71, 69, 20, 19, 40, 65, 7, 21, 63, 93, 2, 69, 71, 73, 21, 102, 65, 9, 63, 79, 60, 93, 37, 78, 2, 85, 52, 45, 71, 84, 63, 15, 78, 7, 45, 32, 95, 66, 85, 57, 26, 63, 62, 8, 104, 52, 3, 71, 98, 55, 13, 46, 56, 72, 7, 102, 57, 28, 1, 63, 25, 93, 20, 41, 71, 50, 32, 29, 27, 21, 42, 30, 70, 54, 68, 85, 107, 106, 109]	[1, 1, 2, 2, 2, 1, 2, 3, 3, 3, 1, 2, 3, 3, 3, 1, 3, 3, 1, 2, 2, 2, 2, 3, 1, 3, 1, 1, 3, 2, 2, 1, 3, 1, 1, 2, 2, 3, 1, 1, 2, 1, 3, 3, 3, 1, 3, 1, 1, 1, 1, 3, 3, 3, 3, 2, 2, 1, 3, 2, 3, 3, 1, 2, 2, 3, 3, 2, 3, 1, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 1, 3, 3, 2, 2, 2, 3, 3, 1, 3, 1, 1, 2, 1, 3, 2, 2, 2, 1, 2, 2, 1]
68	[0, 1, 0, 0, 18, 40, 51, 3, 29, 61, 48, 10, 5, 4, 24, 56, 18, 36, 22, 40, 42, 50, 36, 54, 28, 18, 60, 51, 51, 2, 32, 12, 2, 45, 46, 56, 46, 13, 39, 60, 32, 17, 12, 19, 3, 7, 62, 59, 50, 3, 40, 43, 4, 51, 57, 27, 36, 10, 9, 18, 2, 51, 9, 16, 62, 50, 40, 4, 32, 53, 45, 20, 29, 31, 18, 45, 32, 51, 2, 47, 43, 5, 34, 60, 16, 16, 11, 43, 20, 54, 37, 2, 51, 19, 34, 4, 31, 64, 49, 64, 32, 68]	[1, 1, 3, 2, 2, 3, 1, 2, 2, 3, 2, 3, 3, 2, 2, 1, 3, 3, 2, 3, 3, 3, 2, 1, 3, 3, 1, 3, 1, 3, 3, 2, 2, 2, 3, 2, 1, 1, 3, 1, 3, 2, 3, 1, 3, 1, 3, 1, 1, 1, 3, 2, 1, 2, 3, 2, 1, 3, 1, 1, 2, 2, 1, 3, 3, 2, 1, 3, 1, 3, 2, 2, 1, 2, 3, 3, 1, 3, 3, 1, 1, 3, 2, 2, 1, 1, 2, 2, 2, 2, 2, 3, 2, 2, 3, 1, 1, 2, 2, 2, 1, 1]
72	[0, 0, 5, 0, 0, 3, 29, 0, 52, 49, 49, 8, 2, 12, 33, 3, 27, 44, 27, 38, 27, 37, 65, 45, 22, 29, 27, 33, 23, 5, 28, 12, 52, 52, 33, 26, 12, 0, 8, 29, 44, 43, 9, 8, 67, 6, 37, 33, 27, 12, 2, 14, 36, 52, 27, 11, 29, 20, 20, 3, 64, 29, 2, 12, 23, 17, 15, 10, 2, 54, 54, 5, 33, 27, 5, 50, 51, 29, 2, 14, 52, 39, 2, 46, 62, 31, 2, 25, 52, 25, 45, 16, 70, 69, 60, 8, 70, 8, 68, 71, 68, 72]	[1, 1, 2, 3, 1, 2, 3, 2, 1, 1, 1, 1, 2, 3, 1, 3, 2, 3, 3, 3, 3, 3, 1, 3, 1, 1, 2, 2, 3, 3, 1, 1, 3, 2, 1, 3, 2, 3, 2, 2, 3, 2, 2, 2, 1, 3, 1, 2, 1, 3, 2, 2, 2, 3, 3, 2, 1, 2, 1, 2, 2, 2, 3, 2, 3, 1, 1, 2, 3, 3, 3, 1, 3, 3, 2, 2, 1, 1, 3, 3, 1, 3, 1, 3, 3, 1, 3, 3, 2, 3, 1, 2, 1, 2, 3, 1, 3, 3, 3, 1, 2, 1]
85	[0, 0, 0, 0, 73, 2, 72, 35, 50, 47, 39, 49, 69, 40, 27, 15, 17, 5, 37, 51, 6, 12, 36, 18, 30, 15, 16, 77, 13, 46, 0, 40, 11, 20, 79, 17, 17, 48, 49, 44, 11, 61, 40, 1, 59, 20, 60, 17, 50, 3, 43, 17, 75, 21, 6, 13, 3, 50, 13, 12, 61, 69, 56, 2, 11, 64, 13, 30, 52, 4, 51, 48, 51, 32, 7, 55, 49, 49, 27, 25, 41, 6, 1, 45, 13, 10, 69, 61, 58, 1, 46, 45, 23, 49, 25, 31, 14, 0, 35, 81, 64, 85]	[1, 2, 2, 3, 1, 2, 1, 2, 3, 1, 3, 3, 3, 1, 3, 1, 2, 2, 1, 3, 3, 2, 1, 2, 2, 2, 3, 3, 2, 3, 2, 3, 3, 2, 3, 3, 3, 2, 1, 3, 1, 2, 3, 2, 2, 3, 2, 2, 3, 3, 2, 3, 3, 1, 1, 2, 3, 1, 2, 3, 1, 1, 3, 2, 3, 3, 1, 3, 1, 3, 2, 3, 1, 3, 2, 2, 2, 2, 2, 3, 2, 3, 1, 2, 3, 3, 2, 3, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1]
88	[0, 0, 13, 0, 0, 2, 13, 7, 14, 14, 7, 18, 43, 37, 3, 45, 2, 8, 25, 3, 44, 64, 18, 14, 81, 22, 58, 20, 21, 5, 39, 27, 29, 15, 4, 13, 7, 13, 25, 68, 0, 68, 44, 44, 26, 3, 43, 8, 4, 22, 34, 18, 19, 7, 19, 10, 52, 25, 25, 5, 14, 27, 26, 34, 69, 46, 19, 32, 4, 18, 0, 52, 16, 68, 85, 61, 79, 22, 15, 19, 45, 61, 7, 33, 10, 42, 8, 11, 21, 69, 36, 21, 7, 42, 4, 61, 27, 29, 85, 86, 46, 88]	[1, 2, 3, 3, 1, 2, 1, 3, 1, 2, 2, 1, 2, 3, 2, 2, 2, 1, 2, 3, 2, 2, 3, 1, 2, 1, 3, 3, 2, 2, 1, 2, 1, 3, 2, 2, 2, 2, 3, 1, 3, 2, 3, 2, 3, 3, 3, 3, 1, 2, 2, 1, 2, 2, 3, 2, 2, 2, 1, 2, 1, 3, 1, 2, 3, 2, 2, 3, 1, 3, 2, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 3, 3, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 2, 3, 3, 2, 1, 2, 3, 1]
102	[0, 51, 0, 10, 0, 14, 40, 73, 28, 67, 5, 45, 42, 14, 48, 5, 92, 54, 14, 69, 44, 64, 61, 59, 58, 29, 20, 88, 12, 48, 49, 37, 28, 4, 78, 63, 37, 67, 5, 33, 67, 77, 14, 4, 37, 4, 29, 11, 21, 20, 3, 96, 42, 40, 57, 96, 60, 9, 17, 42, 22, 64, 67, 72, 26, 82, 40, 54, 75, 19, 22, 23, 52, 20, 36, 51, 4, 19, 32, 4, 36, 60, 71, 84, 54, 18, 67, 40, 40, 5, 92, 25, 70, 67, 26, 28, 32, 18, 38, 97, 99, 102]	[1, 1, 3, 3, 3, 1, 1, 2, 2, 3, 2, 3, 3, 3, 1, 3, 1, 1, 2, 2, 1, 1, 3, 1, 3, 3, 3, 2, 3, 1, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 3, 3, 1, 2, 1, 1, 2, 2, 2, 3, 3, 2, 2, 1, 2, 3, 3, 1, 3, 2, 1, 3, 3, 3, 3, 1, 2, 2, 3, 2, 1, 1, 2, 1, 2, 2, 3, 1, 3, 2, 1, 1, 3, 2, 2, 2, 3, 2, 3, 2, 2, 3, 3, 1, 2, 3, 1, 3, 2, 2, 1]
